Timestamp;Trend Flags;Status;Value (kW-hr)
03-Aug-19 5:30:16 AM BRT;{ };{ok};3470,09 kW-hr
03-Aug-19 5:45:16 AM BRT;{ };{ok};3470,11 kW-hr
03-Aug-19 6:00:15 AM BRT;{ };{ok};3470,13 kW-hr
03-Aug-19 6:15:18 AM BRT;{ };{ok};3470,15 kW-hr
03-Aug-19 6:30:14 AM BRT;{ };{ok};3470,17 kW-hr
03-Aug-19 6:45:16 AM BRT;{ };{ok};3470,19 kW-hr
03-Aug-19 7:00:14 AM BRT;{ };{ok};3470,21 kW-hr
03-Aug-19 7:15:15 AM BRT;{ };{ok};3470,23 kW-hr
03-Aug-19 7:30:15 AM BRT;{ };{ok};3470,25 kW-hr
03-Aug-19 7:45:15 AM BRT;{ };{ok};3470,27 kW-hr
03-Aug-19 8:00:16 AM BRT;{ };{ok};3470,29 kW-hr
03-Aug-19 8:15:15 AM BRT;{ };{ok};3470,31 kW-hr
03-Aug-19 8:30:16 AM BRT;{ };{ok};3470,33 kW-hr
03-Aug-19 8:45:16 AM BRT;{ };{ok};3470,35 kW-hr
03-Aug-19 9:00:16 AM BRT;{ };{ok};3470,37 kW-hr
03-Aug-19 9:15:17 AM BRT;{ };{ok};3470,39 kW-hr
03-Aug-19 9:30:16 AM BRT;{ };{ok};3470,41 kW-hr
03-Aug-19 9:45:15 AM BRT;{ };{ok};3470,43 kW-hr
03-Aug-19 10:00:16 AM BRT;{ };{ok};3470,45 kW-hr
03-Aug-19 10:15:16 AM BRT;{ };{ok};3470,47 kW-hr
03-Aug-19 10:30:15 AM BRT;{ };{ok};3470,50 kW-hr
03-Aug-19 10:45:17 AM BRT;{ };{ok};3470,51 kW-hr
03-Aug-19 11:00:15 AM BRT;{ };{ok};3470,53 kW-hr
03-Aug-19 11:15:16 AM BRT;{ };{ok};3470,56 kW-hr
03-Aug-19 11:30:16 AM BRT;{ };{ok};3470,58 kW-hr
03-Aug-19 11:45:14 AM BRT;{ };{ok};3470,60 kW-hr
03-Aug-19 12:00:16 PM BRT;{ };{ok};3470,62 kW-hr
03-Aug-19 12:15:16 PM BRT;{ };{ok};3470,64 kW-hr
03-Aug-19 12:30:17 PM BRT;{ };{ok};3470,66 kW-hr
03-Aug-19 12:45:16 PM BRT;{ };{ok};3470,68 kW-hr
03-Aug-19 1:00:15 PM BRT;{ };{ok};3470,70 kW-hr
03-Aug-19 1:15:16 PM BRT;{ };{ok};3470,72 kW-hr
03-Aug-19 1:30:15 PM BRT;{ };{ok};3470,74 kW-hr
03-Aug-19 1:45:16 PM BRT;{ };{ok};3470,76 kW-hr
03-Aug-19 2:00:16 PM BRT;{ };{ok};3470,78 kW-hr
03-Aug-19 2:15:16 PM BRT;{ };{ok};3470,80 kW-hr
03-Aug-19 2:30:16 PM BRT;{ };{ok};3470,82 kW-hr
03-Aug-19 2:45:15 PM BRT;{ };{ok};3470,84 kW-hr
03-Aug-19 3:00:16 PM BRT;{ };{ok};3470,86 kW-hr
03-Aug-19 3:15:16 PM BRT;{ };{ok};3470,88 kW-hr
03-Aug-19 3:30:15 PM BRT;{ };{ok};3470,90 kW-hr
03-Aug-19 3:45:16 PM BRT;{ };{ok};3470,92 kW-hr
03-Aug-19 4:00:16 PM BRT;{ };{ok};3470,94 kW-hr
03-Aug-19 4:15:15 PM BRT;{ };{ok};3470,96 kW-hr
03-Aug-19 4:30:16 PM BRT;{ };{ok};3470,98 kW-hr
03-Aug-19 4:45:15 PM BRT;{ };{ok};3471,00 kW-hr
03-Aug-19 5:00:16 PM BRT;{ };{ok};3471,02 kW-hr
