Timestamp;Trend Flags;Status;Value (kW-hr)
04-Aug-19 3:30:16 AM BRT;{ };{ok};2696,69 kW-hr
04-Aug-19 3:45:15 AM BRT;{ };{ok};2697,51 kW-hr
04-Aug-19 4:00:15 AM BRT;{ };{ok};2698,32 kW-hr
04-Aug-19 4:15:15 AM BRT;{ };{ok};2699,14 kW-hr
04-Aug-19 4:30:15 AM BRT;{ };{ok};2699,95 kW-hr
04-Aug-19 4:45:16 AM BRT;{ };{ok};2700,77 kW-hr
04-Aug-19 5:00:16 AM BRT;{ };{ok};2701,58 kW-hr
04-Aug-19 5:15:16 AM BRT;{ };{ok};2702,40 kW-hr
04-Aug-19 5:30:15 AM BRT;{ };{ok};2703,24 kW-hr
04-Aug-19 5:45:15 AM BRT;{ };{ok};2704,05 kW-hr
04-Aug-19 6:00:15 AM BRT;{ };{ok};2704,88 kW-hr
04-Aug-19 6:15:33 AM BRT;{ };{ok};2705,70 kW-hr
04-Aug-19 6:30:01 AM BRT;{start};{ok};2706,53 kW-hr
04-Aug-19 6:45:17 AM BRT;{ };{ok};2707,35 kW-hr
04-Aug-19 7:00:18 AM BRT;{ };{ok};2708,19 kW-hr
04-Aug-19 7:15:17 AM BRT;{ };{ok};2709,01 kW-hr
04-Aug-19 7:30:18 AM BRT;{ };{ok};2709,83 kW-hr
04-Aug-19 7:45:15 AM BRT;{ };{ok};2710,65 kW-hr
04-Aug-19 8:00:17 AM BRT;{ };{ok};2711,47 kW-hr
04-Aug-19 8:15:17 AM BRT;{ };{ok};2712,28 kW-hr
04-Aug-19 8:30:17 AM BRT;{ };{ok};2713,09 kW-hr
04-Aug-19 8:45:16 AM BRT;{ };{ok};2713,90 kW-hr
04-Aug-19 9:00:17 AM BRT;{ };{ok};2714,71 kW-hr
04-Aug-19 9:15:17 AM BRT;{ };{ok};2715,50 kW-hr
04-Aug-19 9:30:17 AM BRT;{ };{ok};2716,27 kW-hr
04-Aug-19 9:45:17 AM BRT;{ };{ok};2717,06 kW-hr
04-Aug-19 10:00:17 AM BRT;{ };{ok};2717,86 kW-hr
04-Aug-19 10:15:18 AM BRT;{ };{ok};2718,62 kW-hr
04-Aug-19 10:30:17 AM BRT;{ };{ok};2719,40 kW-hr
04-Aug-19 10:45:17 AM BRT;{ };{ok};2720,16 kW-hr
04-Aug-19 11:00:17 AM BRT;{ };{ok};2720,92 kW-hr
04-Aug-19 11:15:16 AM BRT;{ };{ok};2722,21 kW-hr
04-Aug-19 11:30:17 AM BRT;{ };{ok};2723,52 kW-hr
